name,frequency,name_english
عمرعطا,2.8266924568702257e-06,Omar Ata
همایون فرد,2.8266924568702257e-06,Homayoun Fard
نوروزی پوده,2.8266924568702257e-06,Noroozi Poodah
شهاب آبادی,2.8266924568702257e-06,Shahabadi
کارمند,2.8266924568702257e-06,Employee
پاچنگ,2.8266924568702257e-06,Pachang
گروهء,2.8266924568702257e-06,Group
ببرافکن,2.8266924568702257e-06,Babrafkan
کرمانی جمکرانی,2.8266924568702257e-06,Kermani Jamkarani
پناهی لادانی,2.8266924568702257e-06,Panahi Ladani
معطوفی,2.8266924568702257e-06,Moteofi
نورشرق دهاقانی,2.8266924568702257e-06,Noor Sharq Dehaghani
شفائی نوده,2.8266924568702257e-06,Shafaei Nodeh
میرشکاری شبانکاره,2.8266924568702257e-06,Mirshakari Shabankareh
نامدارواسکسی,2.8266924568702257e-06,Namdarvaskasi
والامنفرد,2.8266924568702257e-06,Valamanfred
نیکوفرد,2.8266924568702257e-06,Nikoufarid
علی زاده فنائلو,2.8266924568702257e-06,Alizadeh Fanailo
میرعبدالهی,2.8266924568702257e-06,Mireabdollahi
محسنی دهنوی,2.8266924568702257e-06,Mohseni Dehnavi
اوزی,2.8266924568702257e-06,Ozi
ایران,2.8266924568702257e-06,Iran
رجبی گماسائی,2.8266924568702257e-06,Rajabi Gamasaei
حمیدی نجف آبادی,2.8266924568702257e-06,Hamidi Najafabadi
برکت رضائی,2.8266924568702257e-06,Barakat Rezaei
وردانی,2.8266924568702257e-06,Vardani
یوسفی منفرد,2.8266924568702257e-06,Yousefi Monfared
ربیعی اصل,2.8266924568702257e-06,Rabii Asl
خیبلی,2.8266924568702257e-06,Kheybari
پوربایرام,2.8266924568702257e-06,Pourbayram
نقدی ورنوسفادرانی,2.8266924568702257e-06,Naghdi Varnoosfaderani
ابوالحسنی جوشانی,2.8266924568702257e-06,Abulhasani Joshani
کل محمدی,2.8266924568702257e-06,Kol Mohammadi
آقاقلی زاده,2.8266924568702257e-06,Aghaqoli Zadeh
بوستانی فر,2.8266924568702257e-06,Boustani Far
عطری رمکانی,2.8266924568702257e-06,Atriramekani
بازدیدی,2.8266924568702257e-06,Bazvidi
نصیری مجد,2.8266924568702257e-06,Nasiri Majd
برومندفرد,2.8266924568702257e-06,Boroumandfarid
رستمی کندری,2.8266924568702257e-06,Rostami Khandari
لهراسبی نیجکوهی,2.8266924568702257e-06,Lahrasbi Nijkouhi
محمدی هویه,2.8266924568702257e-06,Mohammadi Hoveyeh
عباسی نودهی,2.8266924568702257e-06,Abbasi Noudehi
غریب لکی,2.8266924568702257e-06,Gharib Laki
باخور,2.8266924568702257e-06,Bakhor
مالک زاده,2.8266924568702257e-06,Malekzadeh
گراوندیان,2.8266924568702257e-06,Gharavandian
موسوی جابری,2.725739154839146e-06,Mousavi Jabari
مقیمی اصل کیوج,2.725739154839146e-06,Moghimi Asl Kiyouj
پیرنیاکان,2.725739154839146e-06,Pirniakan
میناگر,2.725739154839146e-06,Minagar
حاجی عابدینی,2.725739154839146e-06,Haji Abedini
پورایرانی,2.725739154839146e-06,Pourirani
معین افشار,2.725739154839146e-06,Mo'in Afshar
جانثاری,2.725739154839146e-06,Janthari
نجدی حجازی,2.725739154839146e-06,Najdi Hijazi
اطمانی حقویران,2.725739154839146e-06,Etemani Haqviran
فردافشاری,2.725739154839146e-06,Fardafshari
موسوی سرشت,2.725739154839146e-06,Mousavi Sarasht
معیر,2.725739154839146e-06,Moeir
درزی رکاوندی,2.725739154839146e-06,Darzi Rakavandi
نوری احمدآبادی,2.725739154839146e-06,Noori Ahmadabadi
ظفرخواه,2.725739154839146e-06,Zafar Khah
باغبانها,2.725739154839146e-06,Gardener
سعدی نژاد,2.725739154839146e-06,Saadi Nejad
قبه,2.725739154839146e-06,Qobeh
قربانی نیکو,2.725739154839146e-06,Ghorbani Niko
فخاری زاده,2.725739154839146e-06,Fakhari Zadeh
آذرگشب,2.725739154839146e-06,Azarghashb
نظری شویلی,2.725739154839146e-06,Nazari Shoyli
خوشدلی,2.725739154839146e-06,Khushedeli
باقیان زارچی,2.725739154839146e-06,Baghian Zarchi
رخی,2.725739154839146e-06,Rokhi
خسروی خافتری,2.725739154839146e-06,Khosravi Khafteri
یپان غراوی,2.725739154839146e-06,Yapan Gharavi
رجائی منش,2.725739154839146e-06,Rajaee Manesh
جباره زاده,2.725739154839146e-06,Jabareh Zadeh
میری شهروئی,2.725739154839146e-06,Miri Shahrouei
چهل گردی سامانی,2.725739154839146e-06,Chahalgardi Samani
صباغ تبریزی,2.725739154839146e-06,Sabbagh Tabrizi
پورامید,2.725739154839146e-06,Pouramid
نیکنام صفری کوچی,2.725739154839146e-06,Niknam Safarikoohi
آذربراء,2.725739154839146e-06,Azarbarah
آهنگرپور,2.725739154839146e-06,Ahangarpour
رحیم پورشهماروندی,2.725739154839146e-06,Rahimpour Shahmarvandi
بشگرد,2.725739154839146e-06,Bashgard
رضازاده مشیزی,2.725739154839146e-06,Razazadeh Mashizi
پورمرتضی,2.725739154839146e-06,Pourmorteza
اتراچالی,2.725739154839146e-06,Atrachali
منصوری علی‌آبادی,2.725739154839146e-06,Mansouri Aliabadi
فلاحت‌گر,2.725739154839146e-06,Farmer
اخوان آریج,2.725739154839146e-06,Ariya Akhavan
باقری ششده,2.725739154839146e-06,Bagheri Sheshdeh
فهرستی,2.725739154839146e-06,Fahresti
عموئی سینی,2.725739154839146e-06,Amoui Sini
غفارخانی,2.725739154839146e-06,Ghaffar Khani
رحمانی خانقاهی,2.725739154839146e-06,Rahmani Khanagahi
حسان,2.725739154839146e-06,Hassan
موسوی سراجاری,2.725739154839146e-06,Mousavi Sarajari
نظری مطلق,2.725739154839146e-06,Nazari Motlagh
پورناصر,2.725739154839146e-06,Pournaser
بذرپاش,2.725739154839146e-06,Seedling
شاه‌محمدی مهرجردی,2.725739154839146e-06,Shahmohammadi Mehrjardi
اکبری بهاره,2.725739154839146e-06,Akbari Bahareh
بوارد,2.725739154839146e-06,Bavard
جان آقائی,2.725739154839146e-06,Jan Aghai
ابراهیم خلیلی,2.725739154839146e-06,Khalili Abraham
همتیان سورکی,2.725739154839146e-06,Hemmatiyan Soorki
مدینهء,2.725739154839146e-06,Madineh
سبزپور,2.725739154839146e-06,Sabzpoor
اوجی نژاد,2.725739154839146e-06,Oji Nejad
روشن قلب,2.725739154839146e-06,Roshankalb
پرویزی مقدم,2.725739154839146e-06,Parvizi Moghaddam
طهیری,2.725739154839146e-06,Taheri
خلیفه شوشتری,2.725739154839146e-06,Khalifeh Shushtari
ضیاءسیستانی,2.725739154839146e-06,Zia Sistani
امراله,2.725739154839146e-06,Amrollah
خیاط باشی,2.725739154839146e-06,Tailor Be
طاوسی ینگابادی,2.725739154839146e-06,Tavousi Yingabadi
حیدری پورافشار,2.725739154839146e-06,Heydari Pourafshar
رحیم اف,2.725739154839146e-06,Rahimaf
کنویسی,2.725739154839146e-06,Kanvasi
عبادی شرودانی,2.725739154839146e-06,Abadi Sharodani
شمس الدینی سفلی,2.725739154839146e-06,Shams al-Dini Sofla
شیرین فشان,2.725739154839146e-06,Shirin Fashan
مرتضوی اصل,2.725739154839146e-06,Mortezaei Asl
منصوری جاجائی,2.725739154839146e-06,Mansouri Jajai
جنگ دوست,2.725739154839146e-06,War Friend
حجازی راد,2.725739154839146e-06,Hajazi Rad
محمدی حلوائی,2.725739154839146e-06,Mohammadi Halvaei
تخویجی,2.725739154839146e-06,Takhvaji
زرین کار,2.725739154839146e-06,Zarrin Kar
رخشانی فرد,2.725739154839146e-06,Rokhsani Fard
پورزینال,2.725739154839146e-06,Pourzinal
ابراهیمی اکبرآبادی,2.725739154839146e-06,Ebrahimi Akbarabadi
صیادی فر,2.725739154839146e-06,Seyyadi Far
قریشوند,2.725739154839146e-06,Ghorishvand
خدرویسی,2.725739154839146e-06,Khodrovisi
یاس,2.725739154839146e-06,Jasmine
مقیمی پور,2.725739154839146e-06,Moghimi Pour
ثابتی زاده,2.725739154839146e-06,Sabetizadeh
رسولی کیا,2.725739154839146e-06,Rasouli Kia
کاوه فیروز,2.725739154839146e-06,Kaveh Firooz
سرجوقی,2.725739154839146e-06,Sarjoughi
سلیمانی زاد,2.725739154839146e-06,Soleimani Zadeh
نظرمحمدی,2.725739154839146e-06,Nazarmohammadi
قاسمی صوفیانسر,2.725739154839146e-06,Ghasemi Soufiyansar
امینی اقبلاغی,2.725739154839146e-06,Amini Aghblaghi
دادی نژاد,2.725739154839146e-06,Dadinejad
قمشهء,2.725739154839146e-06,Qomshah
فتاح نژاد,2.725739154839146e-06,Fattah Nejad
نافذ,2.725739154839146e-06,Nafiz
سالاری سلاجقه,2.725739154839146e-06,Salari Salajegheh
مرادی بزچلوئی,2.725739154839146e-06,Moradi Bozchalouei
قرائی زاده,2.725739154839146e-06,Ghorai Zadeh
چمنیان,2.725739154839146e-06,Chamanian
نایب لوئی,2.725739154839146e-06,Naib Louie
محمدی نخجیری,2.725739154839146e-06,Mohammadi Nakhaeiri
کی,2.725739154839146e-06,Key
صفی خانی قلی زاده,2.725739154839146e-06,Safi Khani Gholi Zadeh
چایچیان,2.725739154839146e-06,Chaychian
عرشیان,2.725739154839146e-06,Arshian
خامه,2.725739154839146e-06,Khamah
حشم پیشه,2.725739154839146e-06,Hashm Pisheh
عیسی پورکیسکانی,2.725739154839146e-06,Eisa Pourkiskani
آتش بجان,2.725739154839146e-06,Atash Bejan
دادرس مقدم,2.725739154839146e-06,Dadras Moghaddam
ساکت یزدی,2.725739154839146e-06,Saket Yazdi
حاجی احمد,2.725739154839146e-06,Haji Ahmad
مؤمنی مدوار,2.725739154839146e-06,Momeni Madovar
انوری فر,2.725739154839146e-06,Anvari Far
امینی نیسیانی,2.725739154839146e-06,Amini Nysiani
کسری,2.725739154839146e-06,Kasraei
بختیاری دولابی,2.725739154839146e-06,Bakhtiari Dolabi
نیرومندحسینی,2.725739154839146e-06,Niroomand Hosseini
جمشیدی مطلق,2.725739154839146e-06,Jamshidi Motlaq
ملکی باقرآبادی,2.725739154839146e-06,Maleki Baqer Abadi
جرجندی نژاد,2.725739154839146e-06,Jorjandi Nejad
معینی امام قیسی,2.725739154839146e-06,Moieni Imam Qaisi
ملک آبادی زاده,2.725739154839146e-06,Malek Abadi Zadeh
جوان فکر,2.725739154839146e-06,Young Thinker
ارساری,2.725739154839146e-06,Arsari
رمضان زاده تیر,2.725739154839146e-06,Ramazan Zadeh Tir
کافی کنک,2.725739154839146e-06,Kafi Kank
حق‌شناس جلیل آبادی,2.725739154839146e-06,Haqshenas Jalil Abadi
کتوئی زاده,2.725739154839146e-06,Katooi Zadeh
میرزائی باب هویزی,2.725739154839146e-06,Mirzaei Bab Hawezi
حسینی دیزج,2.725739154839146e-06,Hosseini Dizaj
سلطانی سده,2.725739154839146e-06,Sultani Sadeh
نه روزیان,2.725739154839146e-06,Nahroozian
خدابین,2.725739154839146e-06,Khodabin
ایدری,2.725739154839146e-06,Eidari
نجفقلی,2.725739154839146e-06,Najafgholi
جوان زاده,2.725739154839146e-06,Javanzadeh
یعقوبی کوپائی,2.725739154839146e-06,Yaqoubi Koopaee
والانژاد,2.725739154839146e-06,Valanjad
سورقالی,2.725739154839146e-06,Sourghali
دارابی پور,2.725739154839146e-06,Darabi Pour
زنده پیل,2.725739154839146e-06,Alive Elephant
گودچاهی,2.725739154839146e-06,Goodchahi
اسماعیلی سرتختی,2.725739154839146e-06,Esmaeili Sartakhti
آدینهء,2.725739154839146e-06,Adineh
بزرگان,2.725739154839146e-06,Borzegan
حسین شاهی,2.725739154839146e-06,Hosseini Shahin
دخانیان,2.725739154839146e-06,Dokhanyan
بوصیدی,2.725739154839146e-06,Bousidi
ناجی زواره,2.725739154839146e-06,Najizavareh
نجف ونددریکوندی,2.725739154839146e-06,Najafvand Drekundi
جفرودی,2.725739154839146e-06,Jafaroodi
شیردل سرآسیابی,2.725739154839146e-06,Shirdel Sarasiabi
فردوسیان نجف آبادی,2.725739154839146e-06,Ferdowsian Najafabadi
غیاثی فرد,2.725739154839146e-06,Ghyasifard
مقامی راد,2.725739154839146e-06,Maqami Rad
اسمعیلی خطیر,2.725739154839146e-06,Ismaili Khateer
حاجی میرزاعلیان,2.725739154839146e-06,Haj Mirzaalian
عبادنژاد,2.725739154839146e-06,Abadnejad
انیسه,2.725739154839146e-06,Aniseh
خواجه دادیان میناب,2.725739154839146e-06,Khajeh Dadian Minab
رادشولی,2.725739154839146e-06,Radsholi
کریم زاده اصل,2.725739154839146e-06,Karimzadeh Asal
امیری اپورواری,2.725739154839146e-06,Amiri Apourvari
ملائی کهورستانی,2.725739154839146e-06,Malaei Khorasani
میرزائی کیا,2.725739154839146e-06,Mirzaei Kia
غلباش اینالو,2.725739154839146e-06,Ghalebash Inalu
زبیدی اصل,2.725739154839146e-06,Zabidi Asl
فلاح رفیع,2.725739154839146e-06,Falakh Rafii
رستمی قشمی,2.725739154839146e-06,Rostami Qashmi
حسن‌زاده پور,2.725739154839146e-06,Hosseinzadeh Pour
یاوری راد,2.725739154839146e-06,Yavari Rad
توحیدنژاد,2.725739154839146e-06,Tavahidanajad
گلعلی,2.725739154839146e-06,Golali
چراغی زرندی,2.725739154839146e-06,Cheraghi Zarandi
حمل زهی,2.725739154839146e-06,Hamalzahi
آبان,2.725739154839146e-06,Aban
اسفیجانی,2.725739154839146e-06,Asfijani
سربوزی,2.725739154839146e-06,Sarbouzi
حاجیان عجم,2.725739154839146e-06,Hajiyan Ajam
اکبری میاندشتی,2.725739154839146e-06,Akbari Miyandashti
افضلی نسب,2.725739154839146e-06,Afzali Nasab
افشاری کیا,2.725739154839146e-06,Afshari Kia
اشکانیان,2.725739154839146e-06,Arsacids
دادکریمی,2.725739154839146e-06,Dadkarimi
محب حسینی,2.725739154839146e-06,Mohabbat Hosseini
پردلی فتح‌آباد,2.725739154839146e-06,Pardeli Fathabad
محبی منش,2.725739154839146e-06,Mohabbimanesh
اسماعیل گل,2.725739154839146e-06,Ismail Gol
مدرسی زاده,2.725739154839146e-06,Modarresi Zadeh
عسکری نژادلنگری,2.725739154839146e-06,Askari Nejad Langari
رضائی دالینی,2.725739154839146e-06,Rezaei Dalini
سیدرسولی,2.725739154839146e-06,Seyed Rasouli
شلویری,2.725739154839146e-06,Shalviri
نجفدری,2.725739154839146e-06,Najafdari
آل رضا,2.725739154839146e-06,Al-Reza
برفه ئی,2.725739154839146e-06,Barfai
صالح زاده مهابادی,2.725739154839146e-06,Salehzadeh Mahabadi
حسن نژادی,2.725739154839146e-06,Hasan Nejadi
طاهری کل کشوندی,2.725739154839146e-06,Taheri Kol Keshvandi
ارسنگ,2.725739154839146e-06,Arsang
دواتگران,2.725739154839146e-06,Davatgaran
اکتفائی,2.725739154839146e-06,Ektifaee
حسن‌زاده یزدی,2.725739154839146e-06,Hosseinzadeh Yazdi
خیامیم,2.725739154839146e-06,Khayamim
رستمی منجزی,2.725739154839146e-06,Rostami Monjazi
صالحی مزده,2.725739154839146e-06,Salehi Mazadeh
لؤلؤ,2.725739154839146e-06,Pearl
کریمی کوپائی,2.725739154839146e-06,Karimi Koopaee
رحمانی حسین آبادی,2.725739154839146e-06,Rahmani Hossein Abadi
شاخصی,2.725739154839146e-06,Shakhesi
خادم نعمت اللهی,2.725739154839146e-06,Khadam Ni'matollahi
عابدی کدنجی,2.725739154839146e-06,Abadi Koodanji
مراداسکندری,2.725739154839146e-06,Moradasghandari
بنگری,2.725739154839146e-06,Bangari
ایوبی باصیری,2.725739154839146e-06,Ayoubi Basiri
بحرانی دشتی,2.725739154839146e-06,Bahrani Dashti
محمودی بردزردی,2.725739154839146e-06,Mahmoudi Bardzaradi
خمیس,2.725739154839146e-06,Khamis
میرزاحیدری,2.725739154839146e-06,Mirzaheidari
همایون نژاد,2.725739154839146e-06,Homayoun Nejad
مال اسد,2.725739154839146e-06,Mal Asad
گلمرادی زاده,2.725739154839146e-06,Golmoradi Zadeh
محمدی اصیل,2.725739154839146e-06,Mohammadi Asil
دلبند,2.725739154839146e-06,Beloved
پورتیمور,2.725739154839146e-06,Portimor
بلوچ حسنخانی,2.725739154839146e-06,Baloch Hasankhani
شحیطاوی,2.725739154839146e-06,Shahitaavi
گودرزی هفشجانی,2.725739154839146e-06,Goudarzi Hafshjani
شریفیانانجف آبادی,2.725739154839146e-06,Sharifiananjaf Abadi
احمدی دهقی,2.725739154839146e-06,Ahmadi Dehqi
بنی عقبه,2.725739154839146e-06,Bani Aqbah
سلطانی سامانی,2.725739154839146e-06,Soltani Samani
درگاهی زرندی,2.725739154839146e-06,Zarandi Dargahi
مصاحبی محمدی,2.725739154839146e-06,Mohammadi Mosahabi
امینی لاری,2.725739154839146e-06,Amini Lari
میزان,2.725739154839146e-06,Mizan
نجفی عباسی,2.725739154839146e-06,Najafi Abasi
طارمی زاده,2.725739154839146e-06,Taremi Zadeh
یزدانی خواه,2.725739154839146e-06,Yazdani Khah
حسین پورآذر,2.725739154839146e-06,Hossein Pourazar
کاشفی نژاد,2.725739154839146e-06,Kashafi Nejad
منصوری ارمکی,2.725739154839146e-06,Mansouri Aramaki
بشیری فر,2.725739154839146e-06,Bashiri Far
امامی نجف آبادی,2.725739154839146e-06,Emami Najafabadi
آقاولی,2.725739154839146e-06,Aghavoli
وطنخواه ورنوسفادرانی,2.725739154839146e-06,Vatankhah Varnoosfaderani
قبادیان قادی,2.725739154839146e-06,Ghobadian Ghadi
حسنیه,2.725739154839146e-06,Hosseiniyeh
حاج پور,2.725739154839146e-06,Hajpour
ثبتی,2.725739154839146e-06,Sabti
ضیغم,2.725739154839146e-06,Zeygham
حقیقی نسب,2.725739154839146e-06,Haghighi Nasab
سیدحسین,2.725739154839146e-06,Seyed Hossein
بابلیان,2.725739154839146e-06,Babylonians
دهسرائی,2.725739154839146e-06,Dehsarayi
تاجکی,2.725739154839146e-06,Tajaki
زیارلاریمی,2.725739154839146e-06,Ziarlarimi
ناصری کتکی,2.725739154839146e-06,Naseri Kataki
پریخوان,2.725739154839146e-06,Parikhan
سلیمانی پورلک,2.725739154839146e-06,Soleimani Pourlak
صادقیان صادق آبادی,2.725739154839146e-06,Sadeghian Sadegh Abadi
نیامبارک,2.725739154839146e-06,Niambarak
پرچیانلو,2.725739154839146e-06,Parchianloo
یوسفی مطلق,2.725739154839146e-06,Yousefi Motlagh
طاطائی,2.725739154839146e-06,Tatayi
بابازاده خراسانی,2.725739154839146e-06,Babazadeh Khorasani
فارس,2.725739154839146e-06,Fars
کلاری,2.725739154839146e-06,Kalari
حیدری کمررودی,2.725739154839146e-06,Heidari Kamarroudi
تمهیدی,2.725739154839146e-06,Tamhidi
طاهری روزبهانی,2.725739154839146e-06,Taheri Rouzbehani
ناصرالاسلامی,2.725739154839146e-06,Naserolislami
غزلباش,2.725739154839146e-06,Ghazalbash
جعفری فروشانی,2.725739154839146e-06,Jafari Foroshani
زارعیان بین آبادی,2.725739154839146e-06,Zareiān Bin Abadi
نرگسوان,2.725739154839146e-06,Nargesvan
رضائی درزی,2.725739154839146e-06,Rezaei Darzi
نوروزبیکی,2.725739154839146e-06,Noroozbeki
